line_id,uom_name
9210,PIECE
9211,SACHET DE 14
9212,SACHET DE 14
9213,SACHET DE 20
9214,SACHET DE 15
9215,SACHET DE 15
9216,SACHET DE 20
9217,PIECE
9218,PIECE
9226,CARTON DE 750
9228,CARTON DE 750
9246,PIECE
9256,PIECE
9257,PIECE
9258,PIECE
9259,PIECE
9260,PIECE
9266,PIECE
9269,CARTON DE 750
9291,CARTON DE 750
9300,CARTON DE 750
9305,CARTON DE 500
9309,CARTON DE 750
9343,CARTON DE 6
9368,CARTON DE 50
9400,CARTON DE 200
9411,BOITE
9417,PIECE
9422,PIECE
9423,PIECE
9424,PIECE
9425,PIECE
9426,PIECE
9427,PIECE
9428,PIECE
9429,PIECE
9437,CARTON DE 750
9456,PIECE
9484,SACHET DE 50
9485,SACHET DE 50
9486,SACHET DE 50
9487,PIECE
9488,PIECE
9489,FLOWPACK
9490,PIECE
9531,CARTON DE 750
9534,CARTON DE 6
9535,SACHET DE 50
9536,SACHET DE 50
9537,PIECE
9538,SACHET DE 60
9539,PIECE
9540,PIECE
9541,PIECE
9544,SACHET DE 30
9545,SACHET DE 28
9546,SACHET DE 28
9547,SACHET DE 24
9548,SACHET DE 22
9556,CARTON DE 750
9560,CARTON DE 750
9570,CARTON DE 25
9571,PIECE
9572,PIECE
9573,PIECE
9585,PIECE
9586,PIECE
9587,BOITE
9610,SACHET DE 16
9612,CARTON DE 750
9628,1
9631,PIECE
9632,PIECE
9633,PIECE
9634,PIECE
9635,PIECE
9636,PIECE
9637,PIECE
9638,PIECE
9639,PIECE
9640,PIECE
9641,PIECE
9642,PIECE
9643,PIECE
9644,PIECE
9645,PIECE
9646,PIECE
9648,CARTON DE 750
9670,PIECE
9671,PIECE
9677,CARTON DE 750
9679,CARTON DE 6
9699,PIECE
9703,1
9719,CARTON DE 25
9738,CARTON DE 750
9751,PIECE
9784,PIECE
9785,72
9787,PIECE
9788,PIECE
9789,PIECE
9790,PIECE
9791,PIECE
9792,66
9795,SACHET DE 20
9806,PIECE
9828,CARTON DE 25
9837,PIECE
9846,PIECE
9847,PIECE
9848,PIECE
9849,PIECE
9850,PIECE
9851,PIECE
9852,PIECE
9853,PIECE
9855,PIECE
9856,PIECE
9857,PIECE
9858,PIECE
9859,PIECE
9860,PIECE
9861,PIECE
9862,PIECE
9863,PIECE
9864,PIECE
9865,PIECE
9866,PIECE
9895,CARTON DE 750
9914,CARTON DE 750
9917,PIECE
9918,PIECE
9922,PIECE
9923,CARTON DE 750
9928,CARTON DE 750
9939,CARTON DE 750
9959,CARTON DE 200
9970,CARTON DE 750
9973,PIECE
9974,CARTON DE 6
10001,PIECE
10015,PIECE
10017,CARTON DE 750
10023,CARTON DE 750
10024,CARTON DE 750
10105,CARTON DE 6
10119,PIECE
10120,PIECE
10121,PIECE
10122,PIECE
10123,PIECE
10124,PIECE
10125,PIECE
10126,PIECE
10127,PIECE
10128,PIECE
10129,PIECE
10130,PIECE
10131,PIECE
10132,PIECE
10133,PIECE
10134,PIECE
10135,PIECE
10136,PIECE
10137,PIECE
10147,CARTON DE 6
10152,PIECE
10172,PIECE
10187,1
10224,CARTON DE 750
10234,CARTON DE 50
10327,CARTON DE 750
10353,CARTON DE 750
10374,CARTON DE 6
10387,CARTON DE 750
10401,CARTON DE 750
10406,PIECE
10407,PIECE
